y,y_pred,y_p,y_p_pred,GAME NO.,STADIUM,DATE,TIME,AWAY TEAM,SCORE_A,HOME TEAM,SCORE_H,W,YEAR,Y_1,Y_2,A_WIN,A_SCORE,A_LOSE,H_WIN,H_SCORE,H_LOSE,H_WIN_VS,H_SCORE_VS,H_LOSE_VS,A_WIN_7,A_SCORE_7,A_LOSE_7,H_WIN_7,H_SCORE_7,H_LOSE_7,H_WIN_VS_60,H_SCORE_VS_60,H_LOSE_VS_60,GAME,A1,A2,A3,A4,A5,A6,A7,A8,A9,H1,H2,H3,H4,H5,H6,H7,H8,H9,AP,HP,A1_H_BB,A1_PA,A1_RBI,A2_H_BB,A2_PA,A2_RBI,A3_H_BB,A3_PA,A3_RBI,A4_H_BB,A4_PA,A4_RBI,A5_H_BB,A5_PA,A5_RBI,A6_H_BB,A6_PA,A6_RBI,A7_H_BB,A7_PA,A7_RBI,A8_H_BB,A8_PA,A8_RBI,A9_H_BB,A9_PA,A9_RBI,H1_H_BB,H1_PA,H1_RBI,H2_H_BB,H2_PA,H2_RBI,H3_H_BB,H3_PA,H3_RBI,H4_H_BB,H4_PA,H4_RBI,H5_H_BB,H5_PA,H5_RBI,H6_H_BB,H6_PA,H6_RBI,H7_H_BB,H7_PA,H7_RBI,H8_H_BB,H8_PA,H8_RBI,H9_H_BB,H9_PA,H9_RBI,A1_H_BB_30,A1_PA_30,A1_RBI_30,A2_H_BB_30,A2_PA_30,A2_RBI_30,A3_H_BB_30,A3_PA_30,A3_RBI_30,A4_H_BB_30,A4_PA_30,A4_RBI_30,A5_H_BB_30,A5_PA_30,A5_RBI_30,A6_H_BB_30,A6_PA_30,A6_RBI_30,A7_H_BB_30,A7_PA_30,A7_RBI_30,A8_H_BB_30,A8_PA_30,A8_RBI_30,A9_H_BB_30,A9_PA_30,A9_RBI_30,H1_H_BB_30,H1_PA_30,H1_RBI_30,H2_H_BB_30,H2_PA_30,H2_RBI_30,H3_H_BB_30,H3_PA_30,H3_RBI_30,H4_H_BB_30,H4_PA_30,H4_RBI_30,H5_H_BB_30,H5_PA_30,H5_RBI_30,H6_H_BB_30,H6_PA_30,H6_RBI_30,H7_H_BB_30,H7_PA_30,H7_RBI_30,H8_H_BB_30,H8_PA_30,H8_RBI_30,H9_H_BB_30,H9_PA_30,H9_RBI_30,AP_ERA,AP_PER_IP,AP_WHIP_HR,AP_SO,HP_ERA,HP_PER_IP,HP_WHIP_HR,HP_SO,AP_ERA_30,AP_PER_IP_30,AP_WHIP_HR_30,AP_SO_30,HP_ERA_30,HP_PER_IP_30,HP_WHIP_HR_30,HP_SO_30,A1_H_BB_VS,A1_PA_VS,A1_BSO_VS,A2_H_BB_VS,A2_PA_VS,A2_BSO_VS,A3_H_BB_VS,A3_PA_VS,A3_BSO_VS,A4_H_BB_VS,A4_PA_VS,A4_BSO_VS,A5_H_BB_VS,A5_PA_VS,A5_BSO_VS,A6_H_BB_VS,A6_PA_VS,A6_BSO_VS,A7_H_BB_VS,A7_PA_VS,A7_BSO_VS,A8_H_BB_VS,A8_PA_VS,A8_BSO_VS,A9_H_BB_VS,A9_PA_VS,A9_BSO_VS,H1_H_BB_VS,H1_PA_VS,H1_BSO_VS,H2_H_BB_VS,H2_PA_VS,H2_BSO_VS,H3_H_BB_VS,H3_PA_VS,H3_BSO_VS,H4_H_BB_VS,H4_PA_VS,H4_BSO_VS,H5_H_BB_VS,H5_PA_VS,H5_BSO_VS,H6_H_BB_VS,H6_PA_VS,H6_BSO_VS,H7_H_BB_VS,H7_PA_VS,H7_BSO_VS,H8_H_BB_VS,H8_PA_VS,H8_BSO_VS,H9_H_BB_VS,H9_PA_VS,H9_BSO_VS,H-A_WIN,H-A_SCORE,H-A_LOSE,H-A_WIN_7,H-A_SCORE_7,H-A_LOSE_7,A_OBP_16,A_OBP_79,A_RBI_46,H_OBP_16,H_OBP_79,H_RBI_46,A_PA_16,A_PA_79,H_PA_16,H_PA_79,A_OBP_16_30,A_OBP_79_30,A_RBI_46_30,H_OBP_16_30,H_OBP_79_30,H_RBI_46_30,A_PA_16_30,A_PA_79_30,H_PA_16_30,H_PA_79_30,A_OBP_16_VS,A_OBP_79_VS,H_OBP_16_VS,H_OBP_79_VS,A_BSO_16_VS,A_BSO_79_VS,H_BSO_16_VS,H_BSO_79_VS,VS_OBP_16,VS_OBP_79,VS_RBI_46,VS_PA_16,VS_PA_79,VS_OBP_16_VS,VS_OBP_79_VS,VS_BSO_16_VS,VS_BSO_79_VS,VS_ERA,VS_PER_IP,VS_WHIP_HR,VS_SO
1,0.7648848379604929,8,2.702014038578765,186,洲際,2019-08-23,18:35,Lamigo,3,中信兄弟,11,中信兄弟,2019,1,8,0.5454545454545454,7.0,5.0,0.7777777777777778,6.0,4.0,0.6,8.0,5.0,0.3333333333333333,6.0,6.0,0.75,7.0,4.5,0.6,8.5,6.0,186,陳晨威,林立,藍寅倫,林泓育,朱育賢,陳俊秀,葉竹軒,鍾承祐,林承飛,吳東融,王威晨,彭政閔,詹子賢,張志豪,林智勝,陳子鴻,黃鈞聲,王勝偉,王溢正,赫猛,8,28,1,8,27,7,9,21,4,4,20,1,8,25,0,12,27,5,0,1,0,1,5,1,4,18,0,4,10,1,4,20,2,7,12,0,7,18,3,6,18,5,6,19,0,0,2,0,2,8,0,8,17,5,28,87,6,26,76,19,23,74,13,16,65,9,28,73,12,29,66,19,0,1,0,3,12,1,19,68,6,25,67,5,24,72,9,18,44,2,23,62,9,15,50,10,23,65,13,0,2,0,9,34,1,15,48,7,3.0,6.0,1.8333333333333333,10.5,1.3636363636363638,6.6,1.5909090909090908,7.5,3.375,5.333333333333333,1.8125,10.125,3.9823008849557526,5.65,2.3008849557522124,7.56637168141593,4,7,1,5,9,0,4,8,0,4,9,2,3,8,4,1,8,2,0,0,0,0,1,0,1,5,2,2,11,1,9,37,4,19,35,2,15,29,2,4,15,2,6,25,6,0,0,0,7,25,3,12,26,5,0.23232323232323238,-1.0,-1.0,0.4166666666666667,1.0,-1.5,0.3310810810810811,0.20833333333333334,0.08333333333333333,0.35051546391752575,0.37037037037037035,0.14545454545454545,148,24,97,27,0.3401360544217687,0.2716049382716049,0.19607843137254902,0.35555555555555557,0.2857142857142857,0.1807909604519774,441,81,360,84,0.42857142857142855,0.16666666666666666,0.3618421052631579,0.37254901960784315,0.1836734693877551,0.3333333333333333,0.1118421052631579,0.1568627450980392,1,1,1,0,1,0,1,0,0,0,1,0,0
1,0.695806452044156,2,0.9811571842425331,187,天母,2019-08-24,17:05,富邦,8,統一7-ELEVEn,10,統一7-ELEVEn,2019,1,2,0.4,4.5,4.5,0.3636363636363637,2.0,7.0,0.3333333333333333,3.0,6.0,0.75,5.0,2.0,0.3333333333333333,2.0,6.5,0.3636363636363637,2.0,4.0,187,張正偉,楊晉豪,胡金龍,林益全,范國宸,林哲瑄,高孝儀,戴培峰,李宗賢,林靖凱,蘇智傑,潘武雄,陳鏞基,鄧志偉,林安可,江亮緯,林祐樂,林祖傑,伍鐸,潘威倫,4,16,2,4,18,1,7,15,2,3,14,1,3,4,2,6,17,1,5,12,0,7,13,3,4,11,4,9,27,2,6,21,2,8,22,1,9,17,1,3,13,2,4,26,2,4,10,2,2,9,0,1,10,1,16,64,5,9,36,3,28,67,6,22,68,22,10,31,3,23,71,4,6,19,1,7,13,3,13,51,6,30,81,8,23,80,19,29,73,6,25,58,3,3,13,2,14,50,7,16,50,9,10,31,2,13,50,3,4.5,6.0,2.25,7.5,3.75,6.0,1.5,6.0,4.925373134328358,5.025,2.238805970149253,6.716417910447762,3.75,6.0,1.5,6.0,2,12,2,0,0,0,4,12,0,5,16,1,0,2,0,6,14,0,0,0,0,2,3,0,3,10,0,0,3,1,13,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,2,0,0,0,-0.03636363636363632,-2.5,2.5,-0.4166666666666667,-3.0,4.5,0.32142857142857145,0.4444444444444444,0.11428571428571428,0.30952380952380953,0.2413793103448276,0.08928571428571429,84,36,126,29,0.32047477744807124,0.3132530120481928,0.17058823529411765,0.3492957746478873,0.29770992366412213,0.09917355371900827,337,83,355,131,0.30357142857142855,0.38461538461538464,0.34210526315789475,0.15384615384615385,0.05357142857142857,0.0,0.18421052631578946,0.15384615384615385,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0.8076182405996163,8,3.4400846891427217,188,洲際,2019-08-24,17:05,Lamigo,1,中信兄弟,9,中信兄弟,2019,1,8,0.4545454545454545,7.0,7.0,0.8,6.5,4.0,0.6666666666666666,8.5,4.5,0.16666666666666666,5.5,8.0,1.0,8.5,4.0,0.6363636363636364,9.0,6.0,188,陳晨威,林立,藍寅倫,林泓育,朱育賢,陽耀勳,林承飛,梁家榮,許禹壕,吳東融,王威晨,詹子賢,林智勝,張志豪,蘇緯達,岳東華,高宇杰,王勝偉,翁瑋均,廖乙忠,10,28,1,9,27,8,6,22,3,4,20,1,9,26,0,1,8,1,6,19,0,5,17,6,1,5,2,4,12,1,5,20,2,8,18,4,7,19,8,6,17,5,1,5,0,3,10,2,4,8,2,6,16,5,30,89,5,24,76,16,23,75,13,17,65,10,29,73,11,9,31,3,21,68,6,7,28,8,1,5,2,25,68,5,25,74,10,24,62,9,26,70,21,16,51,10,6,25,1,9,34,3,7,24,2,16,50,7,,,,,1.2857142857142858,7.0,0.5714285714285714,3.8571428571428568,90.0,0.1,30.0,0.0,4.2631578947368425,6.333333333333332,1.263157894736842,6.157894736842105,1,3,0,1,5,0,3,6,0,1,3,0,1,5,2,0,0,0,1,4,1,0,0,0,0,0,0,1,5,0,3,10,0,1,7,0,3,7,1,5,9,0,1,1,0,0,0,0,0,0,0,0,3,1,0.34545454545454557,-0.5,-3.0,0.8333333333333334,3.0,-4.0,0.29770992366412213,0.2926829268292683,0.037037037037037035,0.34065934065934067,0.38235294117647056,0.3170731707317073,131,41,91,34,0.32273838630806845,0.2871287128712871,0.14201183431952663,0.3485714285714286,0.2962962962962963,0.2191780821917808,409,101,350,108,0.3181818181818182,0.25,0.358974358974359,0.0,0.09090909090909091,0.25,0.02564102564102564,0.3333333333333333,1,1,1,0,0,1,0,0,1,0,0,0,0
1,0.731999849560307,2,0.27626944464895786,189,天母,2019-08-25,17:05,富邦,2,統一7-ELEVEn,4,統一7-ELEVEn,2019,1,2,0.4,5.5,4.5,0.4545454545454545,4.0,7.0,0.42857142857142855,4.0,6.0,0.5,7.0,4.0,0.5,3.0,7.0,0.4166666666666667,3.0,4.5,189,王正棠,李宗賢,胡金龍,林益全,范國宸,林哲瑄,高孝儀,于孟馗,方克偉,林靖凱,蘇智傑,鄧志偉,陳鏞基,鄭鎧文,高國慶,林安可,郭峻偉,林祖傑,游霆崴,瑞安,7,15,2,6,15,5,10,20,5,1,15,0,5,9,2,5,18,1,6,13,0,0,0,0,0,0,0,8,28,3,8,25,3,5,16,3,10,17,1,0,0,0,2,15,1,6,26,3,2,12,1,2,11,1,18,59,9,15,52,7,29,68,9,22,69,21,12,35,3,22,72,4,8,24,1,0,0,0,2,18,0,30,86,9,24,81,18,5,16,3,26,61,4,0,0,0,14,50,6,16,54,8,12,35,3,13,50,3,2.950819672131148,6.1,0.819672131147541,7.377049180327869,4.462809917355372,6.05,1.9834710743801651,1.487603305785124,2.0930232558139537,5.7333333333333325,1.1046511627906976,8.895348837209303,5.590062111801242,5.366666666666667,2.4844720496894412,2.2360248447204967,7,18,3,8,17,3,13,32,3,8,25,4,5,18,3,9,26,2,0,0,0,0,0,0,0,0,0,2,5,2,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05454545454545445,-1.5,2.5,0.0,-4.0,3.0,0.3695652173913043,0.46153846153846156,0.07142857142857142,0.32673267326732675,0.20408163265306123,0.0625,92,13,101,49,0.3323943661971831,0.23809523809523808,0.1590909090909091,0.336734693877551,0.2949640287769784,0.09009009009009009,355,42,294,139,0.36764705882352944,,0.29411764705882354,,0.1323529411764706,,0.35294117647058826,,0,0,0,1,1,0,0,1,0,1,0,1,0
0,0.3044760215000754,-1,-0.5107786000061849,190,洲際,2019-08-25,17:05,Lamigo,2,中信兄弟,1,Lamigo,2019,0,-1,0.3636363636363637,7.0,8.0,0.8,6.5,4.0,0.7142857142857143,9.0,4.0,0.16666666666666666,3.5,8.5,1.0,9.0,3.5,0.6666666666666666,9.0,5.5,190,陳晨威,林立,藍寅倫,林泓育,朱育賢,郭嚴文,林承飛,陽耀勳,梁家榮,吳東融,王威晨,詹子賢,林智勝,張志豪,蘇緯達,岳東華,高宇杰,王勝偉,李茲,紐維拉,10,28,0,9,26,8,6,22,2,7,23,1,9,26,0,5,14,0,8,21,1,3,11,1,5,17,4,2,14,1,4,19,1,9,17,2,9,18,10,5,17,8,5,8,3,2,12,1,3,8,2,6,16,3,31,94,5,24,79,16,24,79,13,20,69,10,30,77,11,23,72,15,23,72,7,11,35,3,9,32,8,25,73,5,25,78,10,26,66,9,29,74,23,17,55,13,10,29,4,10,38,3,8,28,3,17,54,7,3.75,6.0,1.0,17.25,,,,,3.375,6.0,1.4583333333333333,15.375,,,,,2,15,3,7,17,5,9,26,3,3,16,6,6,21,7,5,23,3,6,13,4,0,5,0,0,0,0,3,8,1,10,19,2,3,10,3,8,13,2,5,14,3,0,4,4,1,2,1,0,0,0,1,8,4,0.43636363636363634,-0.5,-4.0,0.8333333333333334,5.5,-5.0,0.33093525179856115,0.32653061224489793,0.015873015873015872,0.3655913978494624,0.3055555555555556,0.4883720930232558,139,49,93,36,0.32340425531914896,0.30935251798561153,0.1651376146788991,0.352,0.2916666666666667,0.25316455696202533,470,139,375,120,0.2711864406779661,0.3333333333333333,0.4264705882352941,0.2,0.2288135593220339,0.2222222222222222,0.22058823529411764,0.5,1,0,1,0,0,1,0,0,1,0,0,0,0
1,0.7490671691851787,2,1.3093405360799897,191,新莊,2019-08-27,18:35,Lamigo,0,富邦,2,富邦,2019,1,2,0.4545454545454545,5.0,7.0,0.3333333333333333,5.0,4.0,0.2,5.0,7.0,0.3333333333333333,2.5,6.0,0.25,6.0,5.0,0.3333333333333333,4.5,7.5,191,陳晨威,林立,藍寅倫,林泓育,陳俊秀,郭嚴文,朱育賢,林承飛,陽耀勳,張正偉,李宗賢,胡金龍,林益全,范國宸,林哲瑄,高孝儀,戴培峰,于孟馗,尼克斯,陳仕朋,10,28,2,7,26,7,6,23,1,9,27,1,8,16,3,7,14,0,10,27,0,8,24,1,5,13,1,5,16,3,7,16,5,7,19,4,3,18,0,5,10,1,9,18,1,6,12,0,7,12,3,0,0,0,33,98,7,24,83,16,25,83,13,22,73,10,29,63,17,25,76,15,31,81,11,23,76,7,13,39,3,18,65,6,17,57,7,29,72,9,24,73,21,14,39,3,26,76,4,9,28,1,11,19,4,0,0,0,3.71900826446281,6.05,2.231404958677686,7.43801652892562,0.6428571428571429,7.0,1.0,4.5,2.175226586102719,6.62,1.3897280966767371,8.157099697885196,0.9473684210526316,6.333333333333332,1.2105263157894737,6.63157894736842,8,20,4,9,19,3,8,19,1,5,17,1,11,24,1,9,23,3,9,24,6,7,14,2,2,5,2,11,29,2,7,13,1,16,36,2,8,30,7,5,8,1,6,33,6,0,0,0,0,0,0,0,0,0,-0.12121212121212116,0.0,-3.0,-0.08333333333333331,3.5,-1.0,0.35074626865671643,0.359375,0.07017543859649122,0.3711340206185567,0.5416666666666666,0.043478260869565216,134,64,97,24,0.3319327731092437,0.34183673469387754,0.19811320754716982,0.33507853403141363,0.425531914893617,0.14893617021276595,476,196,382,47,0.4098360655737705,0.4186046511627907,0.35570469798657717,,0.10655737704918032,0.23255813953488372,0.12751677852348994,,1,1,0,0,0,0,0,1,0,0,1,0,0
0,0.38756858269428046,-6,-1.9977893278175336,192,新莊,2019-08-28,18:35,Lamigo,12,富邦,6,Lamigo,2019,0,-6,0.4166666666666667,4.5,6.0,0.4,4.5,4.0,0.3333333333333333,4.5,6.0,0.16666666666666666,2.0,6.0,0.4,4.0,4.0,0.3333333333333333,4.0,7.5,192,陳晨威,林立,藍寅倫,林泓育,陳俊秀,郭嚴文,朱育賢,林承飛,廖健富,張正偉,王正棠,胡金龍,林益全,林哲瑄,張瑞麟,楊晉豪,李宗賢,林宥穎,冠猛,包林傑,9,28,2,5,26,4,4,22,0,9,26,1,6,15,1,5,13,0,9,26,0,9,24,1,2,4,0,7,20,3,5,17,2,9,23,4,3,22,0,11,21,1,0,0,0,1,11,1,7,20,5,1,3,1,34,103,7,24,88,16,27,87,13,23,77,10,29,67,17,26,80,15,32,85,11,24,80,7,19,54,9,20,69,6,18,64,9,31,76,9,24,77,21,28,79,4,0,0,0,9,38,3,17,61,7,9,31,4,6.486486486486488,5.55,2.072072072072072,1.6216216216216215,5.25,6.0,1.75,10.5,7.216981132075472,4.24,2.075471698113207,3.3962264150943398,5.844155844155844,5.775,1.9047619047619049,8.571428571428571,4,14,1,5,12,3,2,5,2,4,8,2,3,8,3,3,12,2,4,12,4,2,8,3,3,11,1,2,3,0,2,3,0,1,4,0,1,4,0,0,1,0,0,0,0,0,0,0,1,3,0,1,2,0,-0.016666666666666663,0.0,-2.0,0.23333333333333336,2.0,-2.0,0.2923076923076923,0.37037037037037035,0.037037037037037035,0.33980582524271846,0.2647058823529412,0.023255813953488372,130,54,103,34,0.3247011952191235,0.3424657534246575,0.1875,0.3315068493150685,0.2692307692307692,0.16025641025641027,502,219,365,130,0.3559322033898305,0.2903225806451613,0.4,0.4,0.22033898305084745,0.25806451612903225,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,0.30819926078511,-7,-2.9491217651465695,193,澄清湖,2019-08-28,18:35,中信兄弟,7,統一7-ELEVEn,0,中信兄弟,2019,0,-7,0.75,7.5,4.0,0.5,4.0,6.5,0.2,4.0,6.0,0.75,7.5,2.5,0.8,4.0,7.0,0.2,4.0,6.5,193,吳東融,王威晨,詹子賢,林智勝,張志豪,陳子豪,蘇緯達,高宇杰,王勝偉,林靖凱,蘇智傑,陳鏞基,鄧志偉,吳桀睿,林安可,鄭鎧文,郭峻偉,林祖傑,黃恩賜,亞力克,2,17,1,5,19,1,10,18,2,10,17,10,6,16,5,0,2,0,4,7,3,1,7,1,5,16,2,7,23,2,9,21,7,10,17,1,6,20,3,0,0,0,5,22,3,1,4,0,1,7,0,2,15,1,25,76,5,27,83,10,29,71,9,31,78,23,19,59,13,20,63,14,10,31,4,8,31,3,18,58,8,31,90,9,27,85,22,29,65,4,6,20,3,0,0,0,17,58,8,1,4,0,12,38,3,13,54,3,3.461538461538461,5.2,2.5,10.384615384615383,6.75,6.0,2.6666666666666665,8.25,3.461538461538461,5.2,2.5,10.384615384615383,4.925373134328358,5.025,1.9402985074626864,8.059701492537313,1,5,1,1,3,0,2,4,1,1,4,1,1,3,1,2,4,0,1,3,1,0,2,1,1,4,1,1,4,0,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-3.5,2.5,0.050000000000000044,-3.5,4.5,0.3707865168539326,0.3333333333333333,0.42857142857142855,0.3592233009708738,0.15384615384615385,0.14285714285714285,89,30,103,26,0.3511627906976744,0.3,0.25,0.34591194968553457,0.2708333333333333,0.14102564102564102,430,120,318,96,0.34782608695652173,0.2222222222222222,0.35714285714285715,,0.17391304347826086,0.3333333333333333,0.21428571428571427,,0,0,0,1,0,1,0,1,0,1,1,1,0
1,0.6606904256264231,2,0.5892071016274136,194,澄清湖,2019-08-29,18:35,中信兄弟,2,統一7-ELEVEn,4,統一7-ELEVEn,2019,1,2,0.75,7.5,3.5,0.5,3.0,6.5,0.16666666666666666,3.0,6.5,0.8,7.0,2.0,0.6,4.0,7.0,0.18181818181818185,4.0,7.0,194,吳東融,王威晨,彭政閔,林智勝,詹子賢,張志豪,岳東華,黃鈞聲,王勝偉,林靖凱,蘇智傑,鄧志偉,陳鏞基,吳桀睿,林安可,鄭鎧文,黃恩賜,林祐樂,萊福力,羅里奇,3,22,1,8,24,1,5,10,0,11,21,11,12,22,3,6,20,6,3,13,3,2,8,0,5,20,2,7,23,2,9,21,6,8,20,2,9,17,1,0,4,0,6,22,2,1,8,0,1,7,1,3,10,3,26,81,5,30,88,10,19,45,2,32,82,24,31,75,10,19,63,14,12,44,6,9,36,1,18,62,8,32,94,9,29,89,22,9,24,3,30,69,4,0,4,0,19,62,8,1,8,0,9,32,1,13,38,5,6.250000000000001,3.6,1.805555555555556,5.000000000000001,7.377049180327869,6.1,1.8852459016393444,7.377049180327869,4.635193133047212,4.659999999999998,2.0171673819742493,6.9527896995708165,6.428571428571429,5.88,1.836734693877551,9.183673469387756,2,5,2,15,42,7,6,25,2,8,16,2,3,19,7,14,31,7,0,2,0,4,17,3,5,18,6,0,0,0,12,24,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,8,2,5,20,6,-0.25,-4.5,3.0,-0.20000000000000007,-3.0,5.0,0.37815126050420167,0.24390243902439024,0.31746031746031744,0.3644859813084112,0.2,0.06976744186046512,119,41,107,25,0.3617511520737327,0.2746478873239437,0.21818181818181817,0.347953216374269,0.2948717948717949,0.08888888888888889,434,142,342,78,0.34782608695652173,0.24324324324324326,0.5,0.25806451612903225,0.1956521739130435,0.24324324324324326,0.16666666666666666,0.25806451612903225,0,0,0,0,0,1,1,0,1,1,1,1,1
0,0.4250083251666746,-4,0.16681612691840284,196,桃園,2019-08-30,18:35,統一7-ELEVEn,10,Lamigo,6,統一7-ELEVEn,2019,0,-4,0.5454545454545454,4.0,6.0,0.3636363636363637,4.0,6.0,0.5,7.5,4.5,0.6,4.0,7.0,0.4,2.0,6.0,0.5833333333333334,7.0,4.0,196,林靖凱,吳桀睿,楊家維,蘇智傑,高國慶,鄭鎧文,林安可,林祖傑,林祐樂,陳晨威,林立,藍寅倫,林泓育,陳俊秀,郭嚴文,朱育賢,林承飛,廖健富,林子崴,王溢正,5,21,1,2,8,0,2,7,0,10,20,7,1,9,0,1,10,0,8,20,2,1,11,0,4,10,4,9,24,2,6,22,1,8,22,2,8,22,1,5,11,4,4,13,0,6,22,0,8,21,7,1,4,0,33,98,9,2,8,0,15,46,6,30,89,23,15,53,6,1,10,0,22,66,9,12,52,3,13,38,5,34,104,7,28,89,16,30,89,14,23,79,10,33,70,21,25,82,15,31,87,11,27,82,13,19,55,7,,,,,4.5,6.0,2.25,7.5,4.390243902439025,4.1,1.4634146341463417,10.975609756097562,4.909090909090909,5.5,2.0,9.818181818181818,1,5,0,0,0,0,9,22,7,8,31,7,0,0,0,5,17,5,0,0,0,0,0,0,2,13,2,0,0,0,1,2,1,4,7,0,3,3,0,2,4,0,3,5,0,3,5,0,0,1,1,4,4,0,-0.1818181818181817,0.0,0.0,-0.19999999999999996,-2.0,-1.0,0.28,0.3170731707317073,0.1794871794871795,0.3508771929824561,0.3191489361702128,0.10869565217391304,75,41,114,47,0.3157894736842105,0.30128205128205127,0.19078947368421054,0.33723196881091616,0.34375,0.19913419913419914,304,156,513,224,0.30666666666666664,0.15384615384615385,0.6190476190476191,0.7,0.25333333333333335,0.15384615384615385,0.047619047619047616,0.1,1,1,0,1,1,1,1,0,0,0,0,0,0
0,0.5238101225970941,-2,-0.04046928088381417,195,新莊,2019-08-30,18:35,中信兄弟,4,富邦,2,中信兄弟,2019,0,-2,0.6666666666666666,7.0,4.0,0.4444444444444444,4.0,4.0,0.25,2.5,5.5,0.6,7.0,2.0,0.4,6.0,4.0,0.6363636363636364,5.0,5.0,195,吳東融,王威晨,陳子豪,林智勝,彭政閔,岳東華,張志豪,黃鈞聲,王勝偉,高孝儀,楊晉豪,胡金龍,林益全,林哲瑄,范國宸,高國麟,戴培峰,李宗賢,赫猛,羅力,4,22,0,7,23,1,1,2,0,9,21,11,4,9,0,5,17,5,7,20,4,2,6,0,3,19,1,7,15,1,3,12,1,9,23,5,5,23,0,10,22,3,6,14,0,0,0,0,8,14,4,7,22,5,28,85,5,30,92,10,21,65,14,32,86,24,21,48,2,14,48,8,21,67,14,10,38,1,18,65,8,10,31,2,11,42,3,33,81,10,26,82,21,30,84,7,16,44,3,1,4,0,12,22,5,18,65,7,3.947368421052632,5.7,2.631578947368421,7.894736842105262,5.25,6.0,1.1666666666666667,7.5,1.8292682926829267,6.15,1.7479674796747968,7.317073170731707,3.75,6.0,1.0833333333333333,10.875,4,11,0,12,35,6,10,33,3,6,15,3,6,22,3,3,7,1,7,29,10,5,20,4,8,21,6,0,0,0,0,0,0,1,3,0,0,3,2,1,3,0,0,3,0,0,0,0,0,0,0,1,3,0,-0.2222222222222222,-3.0,0.0,-0.19999999999999996,-1.0,2.0,0.3191489361702128,0.26666666666666666,0.3404255319148936,0.3669724770642202,0.4166666666666667,0.05084745762711865,94,45,109,36,0.3443396226415094,0.28823529411764703,0.18681318681318682,0.34615384615384615,0.34065934065934067,0.14761904761904762,424,170,364,91,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.13008130081300814,0.2857142857142857,0.16666666666666666,0.0,1,1,0,1,0,0,1,1,0,1,1,0,0
1,0.4828497650798322,1,0.830328635631982,197,新莊,2019-08-31,17:05,中信兄弟,4,富邦,5,富邦,2019,1,1,0.7777777777777778,7.0,3.0,0.4444444444444444,4.0,4.0,0.2,2.0,5.0,0.6,4.0,2.0,0.2,2.0,4.0,0.5833333333333334,4.5,4.5,197,岳東華,王威晨,陳子豪,詹子賢,彭政閔,蘇緯達,張志豪,高宇杰,王勝偉,張正偉,楊晉豪,胡金龍,林益全,林哲瑄,王正棠,高國麟,戴培峰,李宗賢,廖乙忠,班華德,6,18,7,6,22,0,2,6,0,8,17,1,5,9,0,5,12,3,5,20,4,1,12,1,2,18,1,4,14,1,3,10,0,8,22,4,5,22,1,9,21,3,3,11,2,3,3,1,5,12,2,5,20,1,15,52,10,30,92,9,22,65,14,32,77,10,23,52,2,10,36,4,21,68,13,8,36,3,18,65,8,20,70,6,12,46,3,33,81,10,25,82,21,30,88,7,19,63,8,4,7,1,12,25,5,15,64,6,2.0610687022900764,6.55,1.068702290076336,4.809160305343512,,,,,3.4482758620689653,6.525,1.3026819923371646,6.551724137931035,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,4,9,0,3,9,0,0,4,1,2,8,1,0,0,0,0,0,0,1,3,0,-0.33333333333333337,-3.0,1.0,-0.39999999999999997,-2.0,2.0,0.38095238095238093,0.16,0.10526315789473684,0.32,0.37142857142857144,0.1111111111111111,84,50,100,35,0.35294117647058826,0.2781065088757396,0.09696969696969697,0.32325581395348835,0.3229166666666667,0.15450643776824036,374,169,430,96,,,0.3333333333333333,0.3333333333333333,,,0.07692307692307693,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0
